id,hourly_wage,latitude,longitude,has_overtime,monthly_hours
JOB00607,1635,34.737679,135.873793,0,132
JOB00608,1384,34.623549,137.280869,1,154
JOB00609,1895,35.519100,139.734365,0,167
JOB00610,1595,34.728332,135.144690,0,157
JOB00611,1657,35.044989,135.142354,0,185
JOB00612,1352,35.515475,139.451861,0,154
JOB00613,1568,34.808774,136.760960,0,175
JOB00614,1796,35.867431,139.601899,0,165
JOB00615,1827,35.842840,139.814180,0,167
JOB00616,1329,40.614610,140.533494,0,140
JOB00617,1293,35.154314,135.971581,0,175
JOB00618,1094,40.446457,141.309828,1,148
JOB00619,1484,34.936544,135.937432,0,141
JOB00620,1409,35.746643,139.779558,0,171
JOB00621,1341,34.563107,135.296967,1,181
JOB00622,1607,35.211351,135.899286,0,139
JOB00623,1373,35.353648,137.115478,1,148
JOB00624,1201,35.899297,139.604106,0,151
JOB00625,1567,35.795377,139.610159,1,205
JOB00626,1326,35.043871,136.854200,0,147
JOB00627,1397,35.654424,139.903744,0,169
JOB00628,1530,35.726313,139.934964,0,161
JOB00629,1493,34.967244,137.185467,1,175
JOB00630,1088,40.551703,141.550598,0,115
JOB00631,1841,35.542829,140.037351,0,169
JOB00632,1828,35.614709,139.805018,0,153
JOB00633,1447,34.804061,135.556637,0,144
JOB00634,1295,38.222656,140.368389,0,131
JOB00635,1178,39.398915,140.551641,0,142
JOB00636,1701,35.748267,139.541837,0,165
JOB00637,1360,39.966181,140.626761,1,130
JOB00638,1010,33.053834,130.214649,0,145
JOB00639,1218,31.765647,130.901215,0,141
JOB00640,1367,35.074087,136.688434,0,180
JOB00641,1870,35.059796,137.167727,1,134
JOB00642,1793,35.011586,135.597996,1,180
JOB00643,1267,35.474627,139.793714,0,153
JOB00644,1890,34.748059,135.924069,1,185
JOB00645,1610,35.504536,139.471015,1,145
JOB00646,1687,35.248673,135.552538,0,147
JOB00647,1204,32.387660,130.791709,0,159
JOB00648,1183,34.786836,135.720212,0,149
JOB00649,1612,33.196672,131.649881,1,156
JOB00650,1441,35.084418,136.748020,0,122
JOB00651,1586,34.976548,135.575854,1,165
JOB00652,1848,35.576450,139.780494,0,140
JOB00653,1490,34.668862,135.712163,0,129
JOB00654,1420,35.602183,139.692057,1,179
JOB00655,1242,34.636663,135.240972,0,155
JOB00656,1922,35.236474,135.724174,1,167
JOB00657,1627,35.189276,137.289265,0,173
JOB00658,1305,35.476904,139.660889,0,170
JOB00659,1466,35.454904,139.530832,1,154
JOB00660,1745,35.733729,139.806510,1,194
JOB00661,1572,34.635268,136.818851,1,170
JOB00662,1784,35.485813,139.788139,1,209
JOB00663,1558,34.863713,136.812244,1,136
JOB00664,1352,39.213641,140.386491,0,174
JOB00665,1568,35.121070,137.124272,0,124
JOB00666,1660,35.658030,139.916076,0,180
JOB00667,1276,39.796535,140.845775,1,143
JOB00668,1459,34.866368,136.825940,0,137
JOB00669,1316,34.784903,135.917729,0,159
JOB00670,1923,35.529062,139.564417,1,173
JOB00671,1458,35.305490,136.922891,0,127
JOB00672,1422,35.070647,135.190511,0,137
JOB00673,1709,35.500231,139.548292,0,146
JOB00674,1200,35.158153,135.196945,0,177
JOB00675,1697,35.812375,139.518104,1,171
JOB00676,1453,34.855351,137.066290,0,124
JOB00677,1207,35.065142,135.369352,1,204
JOB00678,1344,31.806511,130.485893,0,139
JOB00679,1380,35.790830,139.738249,0,160
JOB00680,1451,35.069491,135.506452,0,132
JOB00681,1466,35.652015,139.881153,0,168
JOB00682,1800,34.594068,135.595552,1,167
JOB00683,1251,34.726131,135.905412,0,162
JOB00684,1270,34.978820,136.680613,0,135
JOB00685,1080,31.781682,130.899905,0,163
JOB00686,1402,34.807346,135.846906,1,196
JOB00687,1628,35.179228,135.810006,0,148
JOB00688,1161,34.937572,135.365726,0,166
JOB00689,1628,35.479004,140.025910,0,139
JOB00690,1666,35.117968,135.795401,0,133
JOB00691,1374,34.726850,137.172037,0,129
JOB00692,1793,34.663399,135.170274,0,160
JOB00693,1410,32.977277,130.332751,0,169
JOB00694,1546,35.390505,137.271377,0,139
JOB00695,1399,33.102727,130.794832,0,142
JOB00696,1241,39.998612,140.868050,0,150
JOB00697,1701,35.778152,139.546401,1,174
JOB00698,1631,34.900028,137.288379,0,175
JOB00699,1599,34.656115,135.923961,1,172
JOB00700,1719,34.631865,135.664089,0,173
JOB00701,1585,34.760145,135.842926,1,192
JOB00702,1871,35.887589,139.873935,0,139
JOB00703,1173,34.848944,136.621435,0,130
JOB00704,1202,34.961751,136.911358,0,176
JOB00705,1160,34.912471,136.695579,0,152
JOB00706,1729,35.157852,136.791812,0,153
JOB00707,1222,34.724069,136.707869,0,148
JOB00708,1295,35.162657,137.186937,0,123
JOB00709,1460,32.354801,131.055798,0,124
JOB00710,1628,35.851043,139.891025,1,181
JOB00711,1034,38.471881,140.912376,0,132
JOB00712,1330,35.102258,137.267891,0,140
JOB00713,1703,35.870843,140.047032,1,204
JOB00714,1435,35.159449,135.846891,0,178
JOB00715,1559,35.472320,139.797952,0,189
JOB00716,1287,35.654368,140.004347,1,210
JOB00717,1745,35.767308,139.632635,1,170
JOB00718,1189,38.123203,141.663909,0,132
JOB00719,1774,35.554704,139.610689,1,164
JOB00720,1559,32.425654,131.647210,1,151
JOB00721,1633,35.239028,135.275519,0,184
JOB00722,1412,34.710797,135.441212,1,187
JOB00723,1544,34.931722,135.527453,0,141
JOB00724,1431,39.726425,141.715974,1,189
JOB00725,1283,32.495545,130.684853,1,143
JOB00726,1600,35.847171,139.756149,0,173
JOB00727,1625,35.767543,139.828795,0,172
JOB00728,1480,35.598803,139.941801,0,189
JOB00729,1174,35.167412,137.254788,0,171
JOB00730,1322,31.510712,131.363710,0,128
JOB00731,1397,40.839004,141.094796,1,178
JOB00732,1286,32.425189,131.715116,0,115
JOB00733,1499,35.236559,136.895159,0,161
JOB00734,1412,34.561758,135.664414,0,167
JOB00735,1465,35.463092,139.521143,1,164
JOB00736,1534,39.640121,140.347437,1,184
JOB00737,1433,34.593914,135.225625,0,173
JOB00738,1217,33.488171,131.046609,0,147
JOB00739,1839,35.534209,139.925521,1,148
JOB00740,1394,35.269642,137.262691,1,160
JOB00741,1715,34.927650,135.682527,1,192
JOB00742,1159,35.087039,135.494213,0,158
JOB00743,1139,32.904540,130.580056,0,141
JOB00744,1255,40.810371,141.301991,1,201
JOB00745,1482,33.465114,131.189035,1,199
JOB00746,1611,35.837036,139.879741,0,148
JOB00747,1531,34.618954,135.270463,0,171
JOB00748,1525,34.600874,136.769978,0,159
JOB00749,1171,34.980229,135.785129,0,136
JOB00750,1313,34.893091,135.403888,0,165
JOB00751,1438,35.743670,139.837772,0,189
JOB00752,1045,39.436442,141.648322,0,136
JOB00753,1274,34.990395,135.853897,0,159
JOB00754,1523,35.717838,140.025779,0,186
JOB00755,1586,38.478781,140.846890,1,195
JOB00756,1225,34.765754,135.723436,0,171
JOB00757,1771,35.045745,135.214575,1,154
JOB00758,1521,35.741780,139.703715,1,196
JOB00759,1524,35.709187,139.972544,0,138
JOB00760,1334,35.485915,139.898314,0,155
JOB00761,1400,34.885638,135.432671,0,132
JOB00762,1838,35.184518,135.719829,1,158
JOB00763,1322,39.345941,141.317681,1,197
JOB00764,1421,35.844616,139.938188,0,134
JOB00765,1365,31.492713,130.203903,0,142
JOB00766,1458,35.085145,136.642341,0,180
JOB00767,1083,33.349002,130.767880,0,134
JOB00768,1635,35.713543,139.564221,0,177
JOB00769,1568,34.736520,136.651227,0,179
JOB00770,1439,35.851185,139.881643,0,183
JOB00771,1464,32.949241,130.421228,1,135
JOB00772,1688,33.155472,131.608205,1,177
JOB00773,1711,34.985437,135.869543,0,181
JOB00774,1445,35.794758,139.509408,1,197
JOB00775,1405,34.995268,136.807602,1,182
JOB00776,1254,34.583263,135.662939,1,187
JOB00777,1441,34.736253,135.526192,1,199
JOB00778,1300,33.674551,130.455181,1,149
JOB00779,1095,38.507702,141.270808,0,124
JOB00780,1489,35.075947,137.069640,0,121
JOB00781,1289,34.933481,135.977849,0,156
JOB00782,1467,35.046550,135.603013,1,158
JOB00783,1377,33.259958,131.569293,0,177
JOB00784,1722,35.056317,135.387203,1,200
JOB00785,1008,32.225629,131.199417,0,128
JOB00786,1584,35.794976,140.033491,0,164
JOB00787,1581,35.229233,136.853333,0,123
JOB00788,1707,34.876624,135.939848,1,172
JOB00789,1735,35.083569,135.567310,0,172
JOB00790,1185,38.334606,140.730122,1,149
JOB00791,1590,35.747434,139.984511,1,182
JOB00792,1881,34.911467,135.996364,1,143
JOB00793,1391,35.592296,139.479903,1,158
JOB00794,1331,35.498329,140.047747,0,130
JOB00795,1782,35.477221,139.500293,0,148
JOB00796,1254,35.549656,139.747411,0,165
JOB00797,1461,35.728530,139.991059,1,154
JOB00798,1408,38.268366,140.247005,0,144
JOB00799,1818,35.828617,139.878966,1,197
JOB00800,1167,34.954092,136.741931,0,134
JOB00801,1282,35.865103,139.823909,0,137
JOB00802,1480,34.602911,135.634134,0,136
JOB00803,1352,35.552822,139.473300,0,150
JOB00804,1773,35.686938,139.966451,0,138
JOB00805,2044,35.746559,139.499564,1,155
JOB00806,1472,35.176295,137.194796,1,155
JOB00807,1157,34.888224,135.605294,0,178
JOB00808,1133,32.926000,131.507105,1,202
JOB00809,1181,34.993976,135.797664,0,125
JOB00810,1707,34.964009,135.999518,1,154
JOB00811,1575,34.865971,135.264697,0,166
JOB00812,1789,35.733852,139.952913,1,188
JOB00813,1476,33.102290,131.477540,0,122
JOB00814,1014,38.836636,140.589719,0,144
JOB00815,1559,35.782946,140.019734,0,165
JOB00816,1762,35.455136,139.508663,0,134
JOB00817,1448,35.574011,139.711395,0,133
JOB00818,1864,34.904577,135.340266,1,177
JOB00819,1835,34.983571,135.591590,1,153
JOB00820,1581,35.848894,140.019346,0,138
JOB00821,1487,35.009609,135.148665,1,196
JOB00822,1801,35.487748,140.015852,0,171
JOB00823,1671,34.684076,135.766367,1,160
JOB00824,1659,35.135016,136.993467,1,162
JOB00825,1539,31.802572,131.022854,1,186
JOB00826,1572,34.571665,135.652933,1,140
JOB00827,1211,40.704872,141.250120,1,181
JOB00828,1682,35.357437,137.272973,1,183
JOB00829,1929,34.564847,135.555221,1,150
JOB00830,1313,34.728940,135.245561,0,140
JOB00831,1348,35.063959,136.766238,1,181
JOB00832,1166,35.036517,135.885049,0,161
JOB00833,1438,35.848753,139.833867,1,195
JOB00834,1774,35.611607,139.547738,0,168
JOB00835,1478,35.611501,139.783660,1,200
JOB00836,1163,34.735352,137.005436,0,145
JOB00837,1694,35.760841,139.788997,0,159
JOB00838,1139,38.001065,140.378142,0,116
JOB00839,1228,35.596677,139.819564,0,180
JOB00840,1362,35.633156,139.872091,0,162
JOB00841,1718,35.144608,135.902769,0,126
JOB00842,1133,38.324236,140.747308,0,154
JOB00843,1679,34.557133,135.695854,0,172
JOB00844,1430,38.966669,140.466473,0,117
JOB00845,1448,35.458717,139.731780,1,174
JOB00846,1505,35.625215,140.024815,1,181
JOB00847,1515,33.542976,130.751982,1,189
JOB00848,1738,34.659257,135.326480,0,152
JOB00849,1390,34.904481,137.040091,0,147
JOB00850,1694,34.747032,135.590777,0,142
JOB00851,1534,35.024809,137.134533,0,180
JOB00852,1277,35.882206,139.489067,1,169
JOB00853,1826,35.099132,136.662230,1,187
JOB00854,1641,34.571928,135.471595,0,141
JOB00855,1522,35.863497,139.507696,0,149
JOB00856,1368,35.569195,140.015760,0,146
JOB00857,1524,35.338311,137.254706,0,170
JOB00858,1223,35.624627,139.845917,0,147
JOB00859,1414,34.744825,136.842427,0,144
JOB00860,1469,31.680233,130.270796,1,153
JOB00861,1516,35.006620,136.924781,1,154
JOB00862,1570,35.181309,136.735168,0,158
JOB00863,1232,38.658040,140.968849,0,161
JOB00864,1375,35.637806,139.644083,1,168
JOB00865,1290,34.992924,136.844454,0,174
JOB00866,1142,40.537933,140.248585,0,136
JOB00867,1313,40.602829,140.586115,0,166
JOB00868,1227,33.598033,131.511415,1,180
JOB00869,1757,35.639159,140.019194,0,142
JOB00870,1680,35.644825,139.561962,0,166
JOB00871,1409,35.469215,139.768264,0,150
JOB00872,1880,35.500542,139.773574,0,130
JOB00873,1643,34.550124,135.149975,0,142
JOB00874,1479,35.473467,139.642443,0,140
JOB00875,1143,32.862035,131.369417,0,117
JOB00876,1746,35.807220,139.868520,0,155
JOB00877,1887,34.703812,135.289100,1,179
JOB00878,1267,34.695668,136.943055,1,163
JOB00879,1573,34.874741,136.644037,0,174
JOB00880,1400,40.600258,141.001480,1,160
JOB00881,1687,35.651801,139.582910,1,170
JOB00882,1538,34.962430,137.280475,1,143
JOB00883,1151,34.800125,135.385018,0,171
JOB00884,1593,34.776256,136.634815,0,149
JOB00885,1609,34.860944,137.158313,0,170
JOB00886,1291,32.557436,130.241033,1,156
JOB00887,1553,35.127923,135.871076,0,137
JOB00888,1586,33.052028,130.723578,1,153
JOB00889,1813,35.455268,139.757212,1,159
JOB00890,1698,35.746187,139.798774,0,160
JOB00891,1675,35.570814,139.732227,0,152
JOB00892,1568,33.543456,130.989906,1,162
JOB00893,1510,35.378896,137.235917,0,161
JOB00894,1368,35.204449,135.238271,0,160
JOB00895,1707,35.622185,139.602188,0,154
JOB00896,1959,35.898470,139.741371,1,187
JOB00897,1098,32.428552,130.815668,1,184
JOB00898,1862,35.135322,135.165277,1,201
JOB00899,1575,35.644424,139.798635,0,163
JOB00900,1324,35.518675,139.702262,0,182
JOB00901,1510,35.001950,135.255231,1,184
JOB00902,1616,34.758096,136.766352,0,166
JOB00903,1314,35.032642,135.122010,0,146
JOB00904,1580,35.610225,139.857754,1,211
JOB00905,1493,34.855170,137.017014,0,142
JOB00906,1499,34.654044,135.326389,0,165
JOB00907,1461,35.840806,139.572606,1,192
JOB00908,1513,34.646960,135.590811,0,138
JOB00909,1868,34.688485,135.326561,1,156
JOB00910,1173,35.166527,137.059686,0,144
JOB00911,1323,31.705470,130.532501,0,137
JOB00912,1399,35.155975,136.949471,1,185
JOB00913,1541,35.619690,139.707369,0,177
JOB00914,1729,34.840264,137.293953,1,161
JOB00915,1046,38.297840,141.736628,1,145
JOB00916,1741,35.473140,139.718547,1,184
JOB00917,1887,35.622964,139.784282,0,184
JOB00918,992,40.821939,141.524928,0,138
JOB00919,1707,35.765111,139.703534,0,143
JOB00920,1679,34.729556,135.960261,1,168
JOB00921,1690,34.810087,135.186423,0,159
JOB00922,1640,34.764311,135.753117,1,191
JOB00923,1584,35.517708,139.944384,0,175
JOB00924,1461,39.487496,141.341141,1,131
JOB00925,1261,34.887399,135.822990,1,166
JOB00926,1644,34.913732,135.993567,1,189
JOB00927,1427,35.041924,135.416852,1,182
JOB00928,1520,35.126577,137.222752,1,150
JOB00929,1615,34.762924,135.686318,1,146
JOB00930,1435,35.866944,139.583018,0,178
JOB00931,1319,34.908224,135.917626,0,140
JOB00932,1852,35.489881,139.601802,0,145
JOB00933,1653,35.294657,137.003320,0,158
JOB00934,1265,35.804672,139.705940,0,166
JOB00935,1864,34.795623,135.153062,1,159
JOB00936,1230,34.788230,135.275440,0,126
JOB00937,1572,34.609410,136.635011,0,134
JOB00938,1767,34.889762,135.673450,1,146
JOB00939,1386,39.906761,141.040464,0,159
JOB00940,1103,31.943753,131.744604,0,154
JOB00941,1177,31.971136,131.797395,0,168
JOB00942,1361,35.085958,135.116315,0,182
JOB00943,1129,31.477750,131.411828,0,128
JOB00944,1279,31.671132,131.560687,0,122
JOB00945,1381,33.013039,130.257904,0,173
JOB00946,1230,35.158040,137.182361,0,121
JOB00947,1877,35.473861,140.006125,0,165
JOB00948,1348,35.454513,139.803167,0,153
JOB00949,1105,38.293101,140.699305,0,140
JOB00950,1166,34.965820,137.058710,0,155
JOB00951,1450,35.197956,136.924391,1,159
JOB00952,1477,34.871668,137.194576,1,169
JOB00953,1915,35.725461,139.893249,1,185
JOB00954,1099,40.293807,141.235366,0,117
JOB00955,1507,40.390542,141.569095,1,192
JOB00956,1723,35.873234,139.986082,1,167
JOB00957,1361,35.763860,139.682618,1,213
JOB00958,1309,38.911516,141.254030,1,134
JOB00959,1323,35.184143,135.785197,1,187
JOB00960,1230,34.943159,135.559033,0,131
JOB00961,1314,31.924323,130.550609,0,131
JOB00962,1318,35.346211,136.711382,0,130
JOB00963,1269,35.552749,139.629703,0,165
JOB00964,1167,32.420074,130.849747,1,172
JOB00965,1885,35.757286,140.024279,0,162
JOB00966,1678,35.226021,135.768172,0,150
JOB00967,1303,34.647444,137.111579,0,143
JOB00968,1650,34.816535,135.648062,1,200
JOB00969,1843,35.798803,139.994294,0,163
JOB00970,1550,34.777289,135.152078,1,198
JOB00971,1655,35.484859,140.045504,1,182
JOB00972,1486,34.690077,135.166951,0,149
JOB00973,1571,35.164265,135.738525,1,189
JOB00974,1646,35.474454,140.011833,0,155
JOB00975,1655,34.952505,136.769558,0,143
JOB00976,1372,31.434436,131.466138,0,174
JOB00977,1822,35.471353,139.879393,1,165
JOB00978,1405,40.603120,141.291191,0,146
JOB00979,1504,35.825423,139.561304,0,159
JOB00980,1571,35.065168,135.301465,0,132
JOB00981,1541,35.593287,139.879576,0,163
JOB00982,1007,32.686950,131.629152,0,166
JOB00983,1825,35.817029,139.556755,0,179
JOB00984,1189,39.888860,140.897712,0,149
JOB00985,1075,31.470849,131.123110,1,209
JOB00986,1800,35.852487,139.472632,1,193
JOB00987,1093,39.782939,141.173854,0,150
JOB00988,1008,38.618266,141.098881,0,123
JOB00989,1758,35.231460,135.995006,0,170
JOB00990,1370,35.767325,139.863259,1,152
JOB00991,1472,35.144343,136.786559,1,176
JOB00992,1886,35.545464,139.460095,0,186
JOB00993,1677,34.892808,135.739861,1,211
JOB00994,1727,35.048392,136.711231,1,145
JOB00995,1540,35.214154,137.025900,1,193
JOB00996,1980,35.681667,140.008638,1,213
JOB00997,1406,35.839004,139.835341,0,158
JOB00998,1530,35.234774,136.663688,1,147
JOB00999,1225,35.492500,139.973510,0,179
JOB01000,1231,38.859488,140.924879,1,177
JOB01001,1004,32.191454,131.707868,0,136
JOB01002,1373,35.216323,137.046403,0,176
JOB01003,1786,35.069210,135.998065,0,135
JOB01004,1571,34.775495,135.444333,0,163
JOB01005,1890,35.721322,139.971316,0,188
JOB01006,1236,31.778479,130.831193,1,195
JOB01007,1199,31.807867,131.616267,0,125
JOB01008,1693,34.733887,135.723377,0,184
JOB01009,1592,34.655098,137.086098,1,200
JOB01010,1699,35.061651,135.955353,1,165
JOB01011,1199,34.772115,135.815952,0,174
JOB01012,1606,35.028516,135.524230,1,165
JOB01013,1731,35.066458,136.834697,0,129
JOB01014,1356,32.504247,131.650378,0,145
JOB01015,1230,38.879776,141.048637,0,114
JOB01016,1208,38.864928,140.879426,0,155
JOB01017,1519,35.799701,139.940277,0,135
JOB01018,1513,34.870975,136.973431,0,143
JOB01019,1443,35.132086,137.032805,0,168
JOB01020,1072,33.508206,130.745183,0,175
JOB01021,1292,34.922796,136.743448,0,179
JOB01022,1154,35.125092,135.840851,0,163
JOB01023,1559,35.209910,136.893501,1,182
JOB01024,1630,34.972793,135.242273,0,130
JOB01025,1163,39.911825,140.338521,1,151
JOB01026,1477,35.810769,139.571347,1,191
JOB01027,1258,35.017512,135.757168,1,186
JOB01028,1390,33.001421,130.710087,1,171
JOB01029,1352,35.737195,139.987087,0,136
JOB01030,1473,31.894137,130.429823,1,132
JOB01031,1631,35.382092,137.080262,1,186
JOB01032,1232,39.302508,141.384453,0,149
JOB01033,1152,34.880131,135.875460,0,157
JOB01034,1385,35.565244,139.908166,0,151
JOB01035,1553,35.068002,135.559543,1,194
JOB01036,1644,35.895000,139.748126,0,142
JOB01037,1419,38.745564,141.286346,0,173
JOB01038,1862,35.523391,139.497120,0,158
JOB01039,1515,31.590870,131.135486,0,160
JOB01040,1478,39.484346,140.860187,1,146
JOB01041,1214,39.389739,140.273015,0,172
JOB01042,1328,33.535710,130.617123,1,165
JOB01043,1167,39.947556,140.538548,0,144
JOB01044,1691,34.666197,135.135104,0,166
JOB01045,1488,35.592150,139.478785,0,151
JOB01046,1697,35.680904,139.959332,1,161
JOB01047,1114,39.885726,141.343133,1,191
JOB01048,1533,39.772970,141.412497,1,180
JOB01049,1189,34.864053,135.652178,0,146
JOB01050,1664,34.653136,136.821940,1,170
JOB01051,1137,40.331081,140.768190,0,112
JOB01052,1751,35.568873,139.766067,1,186
JOB01053,1384,35.476701,139.691877,0,142
JOB01054,1225,35.534964,139.971849,0,147
JOB01055,1539,32.875049,131.599205,0,130
JOB01056,1391,35.765565,140.037815,0,175
JOB01057,1288,40.506173,141.273000,1,169
JOB01058,1020,39.121495,140.602906,0,121
JOB01059,1609,35.678963,139.802972,0,189
JOB01060,1279,32.723835,130.444848,0,144
JOB01061,1610,35.149753,136.795912,0,146
JOB01062,1623,34.952785,135.964892,1,162
JOB01063,1617,35.491955,139.888436,0,142
JOB01064,1764,35.183413,135.777343,0,160
JOB01065,1335,35.065479,137.271592,0,144
JOB01066,1226,34.619643,135.472386,0,181
JOB01067,1418,40.490956,140.507616,1,181
JOB01068,1173,34.941248,135.519772,0,163
JOB01069,1602,34.655135,135.515436,1,151
JOB01070,1570,35.363322,136.839968,1,133
JOB01071,1755,35.221570,135.871918,0,151
JOB01072,987,38.542545,141.299330,0,121
JOB01073,1321,34.690400,135.159193,1,206
JOB01074,1762,35.757282,139.461577,1,183
JOB01075,1767,34.726969,135.256814,0,174
JOB01076,2056,35.727799,139.763714,1,187
JOB01077,1551,31.663767,130.994633,1,143
JOB01078,1158,35.227518,137.113259,0,122
JOB01079,1544,35.087075,136.981467,0,140
JOB01080,1368,32.443968,131.663735,0,146
JOB01081,1454,35.003322,135.851198,0,176
JOB01082,1272,34.647263,135.592913,1,185
JOB01083,1468,35.743503,139.463627,0,146
JOB01084,1514,35.751213,139.957784,1,184
JOB01085,1656,34.921909,136.829600,1,157
JOB01086,1809,34.692795,136.799472,1,185
JOB01087,1734,34.625014,136.972981,1,209
JOB01088,1543,35.559127,139.593634,0,186
JOB01089,1759,35.785924,140.030415,0,171
JOB01090,1347,35.499698,139.917925,0,135
JOB01091,1662,35.855273,139.963704,0,179
JOB01092,1518,34.671512,135.427500,0,148
JOB01093,1773,35.844376,139.859229,0,136
JOB01094,1674,35.505627,139.525046,0,145
JOB01095,1523,35.151406,135.949426,0,166
JOB01096,1435,35.730389,139.502879,1,192
JOB01097,1375,35.007685,135.851209,1,188
